@relation X9.15_cut6
@attribute x1_bM numeric
@attribute x2_bM numeric
@attribute x3_bM numeric
@attribute x4_bM numeric
@attribute x5_bM numeric
@attribute x6_indep_bM numeric
@attribute x7_bM numeric
@attribute T3.5_indep_bA numeric
@attribute T3.6_indep_bA numeric
@attribute T3.7_indep_bA numeric
@attribute T3.8_indep_bA numeric
@attribute T3.9_indep_bA numeric
@attribute T4_indep_bA numeric
@attribute Mmean_indep_bA numeric
@attribute dE12_indep_bA numeric
@attribute bA numeric
@attribute a_bA numeric
@attribute eta_bA numeric
@attribute deltaM_bA numeric
@attribute mu3.5_indep_bA numeric
@attribute mu3.6_indep_bA numeric
@attribute mu3.7_indep_bA numeric
@attribute mu3.8_indep_bA numeric
@attribute mu3.9_indep_bA numeric
@attribute mu4_indep_bA numeric
@attribute c3.5_indep_bA numeric
@attribute c3.6_indep_bA numeric
@attribute c3.7_indep_bA numeric
@attribute c3.8_indep_bA numeric
@attribute c3.9_indep_bA numeric
@attribute c4_indep_bA numeric
@attribute class {'[0,6)','[6,Inf)'}
@data
0,0,0,0,0,0,0,88.20695,88.20695,62.499306,0,0,-84.50694,2.645,7079546,1.5288657,4.3889027,0.0010843097,-0.00069212914,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0,0,0,0,0,0,0,88.20695,88.20695,62.499306,0,0,-113.814575,2.8625002,8203205,0.66802585,2.257277,0.00068062084,0.020973682,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0,0,0,0,0,0,0,241.44098,88.20695,62.499306,0,0,-181.2639,3.045,5195272,0.45748767,1.7381028,0.007866959,-0.19923425,37.361805,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0,0,0,0,0,0,0,241.44098,88.20695,62.499306,0,0,-168.13751,3.1475,5713613,0.58653724,2.1911788,0.005841209,-0.1357882,37.361805,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
0.019672751,0,0,0,0,0,0,241.44098,88.20695,62.499306,0,0,-161.18889,3.1425,6086843.5,0.57586217,2.1546998,0.0059887655,-0.14169383,37.361805,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.010173321,0,0,0,0,2.81,0,241.44098,88.20695,62.499306,0,0,-127.98334,2.995,6845425.5,0.6071634,2.1635072,0.0043018064,0.03669691,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.07055497,0,0,0,0,0,0,241.44098,88.20695,62.499306,0,0,-67.65347,2.8775,14430949,1.3144923,4.127505,0.000962572,-0.009999037,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.043484807,0,0,0,0,0,0,332.22708,394.7264,394.7264,0,0,-52.97639,3.0825,17553898,0.54886687,2.036935,0.00045529532,0.018835783,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.067523,0.019672751,0,0,0,0,0,332.22708,394.7264,394.7264,0,0,-202.64651,3.075,4863348.5,0.539481,2.0039568,0.0002268519,0.015398741,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.05396211,-0.010173321,0,0,0,0,0,332.22708,394.7264,394.7264,0,0,-322.4736,3.115,3744158.8,0.5619433,2.0955062,0.0013558487,0.0009651184,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.0031003952,-0.07055497,0,0,0,3.48,0,332.22708,394.7264,394.7264,0,0,-298.33264,3.2024999,3661163.5,0.504795,1.961659,0.00555726,-0.15605044,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
-0.042363882,-0.043484807,0,0,0,3.48,0,332.22708,394.7264,394.7264,0,0,-291.21735,2.9,2338564.8,0.6024615,2.0921915,0.0005822396,0.0072612762,0,0,0,0,0,0,0,0,0,0,0,0,'[0,6)'
